,make,model,trim,type,price,mileage,src,year,image-type
8941,TESLA,MODEL X,75D,suv,70200,15729,cdnblob.carvana.io/2000234955/post-large/normalized/cropped/2000234955-edc-02.jpg?v=2019.2.28_18.47.39,2017,original
8942,INFINITI,QX60,3.5,suv,23600,39693,cdnblob.carvana.io/2000236235/post-large/normalized/cropped/2000236235-edc-02.jpg?v=2019.4.11_22.36.40,2015,original
8943,GMC,TERRAIN,SLT,suv,24000,16422,cdnblob.carvana.io/2000234472/post-large/normalized/cropped/2000234472-edc-02.jpg?v=2019.1.29_19.33.26,2018,original
8944,CHEVROLET,EQUINOX,LTZ,suv,18400,30636,cdnblob.carvana.io/2000238019/post-large/normalized/cropped/2000238019-edc-02.jpg?v=2019.2.14_13.14.6,2015,original
8945,JEEP,GRAND CHEROKEE,Limited,suv,24200,35230,cdnblob.carvana.io/2000238003/post-large/normalized/cropped/2000238003-edc-02.jpg?v=2019.3.14_18.37.15,2015,original
8946,FORD,ESCAPE,S,suv,15900,15033,cdnblob.carvana.io/2000236659/post-large/normalized/cropped/2000236659-edc-02.jpg?v=2019.1.29_20.6.30,2016,original
8947,FORD,EDGE,SEL,suv,23400,27562,cdnblob.carvana.io/2000236898/post-large/normalized/cropped/2000236898-edc-02.jpg?v=2019.2.25_15.34.49,2018,original
8948,JEEP,RENEGADE,Sport,suv,15600,30496,cdnblob.carvana.io/2000236007/post-large/normalized/cropped/2000236007-edc-02.jpg?v=2019.1.30_16.28.48,2015,original
8949,FORD,ESCAPE,SE,suv,17600,23961,cdnblob.carvana.io/2000236126/post-large/normalized/cropped/2000236126-edc-02.jpg?v=2019.2.10_20.55.22,2018,original
8950,LINCOLN,MKX,Select,suv,23600,61456,cdnblob.carvana.io/2000236884/post-large/normalized/cropped/2000236884-edc-02.jpg?v=2019.2.1_19.55.59,2017,original
8951,JEEP,COMPASS,Latitude,suv,15500,27271,cdnblob.carvana.io/2000234099/post-large/normalized/cropped/2000234099-edc-02.jpg?v=2019.1.25_12.12.45,2016,original
8952,JEEP,GRAND CHEROKEE,Limited,suv,24600,46036,cdnblob.carvana.io/2000235147/post-large/normalized/cropped/2000235147-edc-02.jpg?v=2019.1.28_22.54.48,2017,original
8953,HYUNDAI,TUCSON,SE,suv,21200,5479,cdnblob.carvana.io/2000237231/post-large/normalized/cropped/2000237231-edc-02.jpg?v=2019.1.29_4.14.6,2018,original
8954,TOYOTA,4RUNNER,SR5,suv,32100,9080,cdnblob.carvana.io/2000233968/post-large/normalized/cropped/2000233968-edc-02.jpg?v=2019.1.28_15.38.57,2016,original
8955,FORD,ESCAPE,SE,suv,15000,37828,cdnblob.carvana.io/2000216338/post-large/normalized/cropped/2000216338-edc-02.jpg?v=2019.3.20_17.41.50,2014,original
8956,JEEP,GRAND CHEROKEE,Limited,suv,23800,42151,cdnblob.carvana.io/2000235368/post-large/normalized/cropped/2000235368-edc-02.jpg?v=2019.1.23_4.40.17,2017,original
8957,DODGE,JOURNEY,R/T,suv,20200,21031,cdnblob.carvana.io/2000225467/post-large/normalized/cropped/2000225467-edc-02.jpg?v=2019.3.15_17.30.56,2016,original
8958,JEEP,GRAND CHEROKEE,Overland,suv,28800,49765,cdnblob.carvana.io/2000225432/post-large/normalized/cropped/2000225432-edc-02.jpg?v=2019.4.10_23.32.40,2015,original
8959,JEEP,CHEROKEE,Latitude,suv,17700,19841,cdnblob.carvana.io/2000234876/post-large/normalized/cropped/2000234876-edc-02.jpg?v=2019.1.28_22.48.2,2016,original
8960,FORD,ESCAPE,Titanium,suv,19100,46713,cdnblob.carvana.io/2000231900/post-large/normalized/cropped/2000231900-edc-02.jpg?v=2019.1.18_19.15.40,2017,original
8961,BUICK,ENCORE,Preferred,suv,18700,8045,cdnblob.carvana.io/2000233950/post-large/normalized/cropped/2000233950-edc-02.jpg?v=2019.1.16_20.34.59,2017,original
8962,BMW,X6,XDrive50i,suv,42000,41694,cdnblob.carvana.io/2000233444/post-large/normalized/cropped/2000233444-edc-02.jpg?v=2019.1.24_8.2.45,2016,original
8963,GMC,TERRAIN,SLE-1,suv,17900,14581,cdnblob.carvana.io/2000232228/post-large/normalized/cropped/2000232228-edc-02.jpg?v=2019.1.16_22.19.3,2016,original
8964,NISSAN,MURANO,SV,suv,19200,31138,cdnblob.carvana.io/2000233012/post-large/normalized/cropped/2000233012-edc-02.jpg?v=2019.1.24_4.26.59,2015,original
8965,KIA,SORENTO,LX,suv,17100,27854,cdnblob.carvana.io/2000225494/post-large/normalized/cropped/2000225494-edc-02.jpg?v=2019.3.12_20.52.40,2016,original
8966,CHEVROLET,EQUINOX,LT,suv,15500,39214,cdnblob.carvana.io/2000225458/post-large/normalized/cropped/2000225458-edc-02.jpg?v=2019.3.14_13.5.9,2015,original
8967,NISSAN,PATHFINDER,SV,suv,19200,36902,cdnblob.carvana.io/2000225483/post-large/normalized/cropped/2000225483-edc-02.jpg?v=2019.2.26_12.14.52,2015,original
8968,KIA,SPORTAGE,EX,suv,15900,27811,cdnblob.carvana.io/2000232682/post-large/normalized/cropped/2000232682-edc-02.jpg?v=2019.1.15_12.15.47,2015,original
8969,BUICK,ENCORE,Preferred,suv,15900,33958,cdnblob.carvana.io/2000232345/post-large/normalized/cropped/2000232345-edc-02.jpg?v=2019.1.17_1.19.39,2017,original
8970,BUICK,ENCLAVE,Leather,suv,18900,74947,cdnblob.carvana.io/2000228609/post-large/normalized/cropped/2000228609-edc-02.jpg?v=2019.2.15_15.32.26,2014,original
8971,HYUNDAI,SANTA FE,Limited Ultimate,suv,26000,72877,cdnblob.carvana.io/2000228483/post-large/normalized/cropped/2000228483-edc-02.jpg?v=2019.2.21_19.49.16,2018,original
8972,GMC,TERRAIN,SLE-2,suv,19300,17222,cdnblob.carvana.io/2000229330/post-large/normalized/cropped/2000229330-edc-02.jpg?v=2019.1.7_11.15.54,2017,original
8973,BUICK,ENCORE,Premium,suv,19300,23438,cdnblob.carvana.io/2000226142/post-large/normalized/cropped/2000226142-edc-02.jpg?v=2019.1.31_2.11.22,2016,original
8974,VOLKSWAGEN,TIGUAN,2.0T SE 4Motion,suv,16100,22505,cdnblob.carvana.io/2000229274/post-large/normalized/cropped/2000229274-edc-02.jpg?v=2019.1.29_2.53.8,2015,original
8975,KIA,SORENTO,LX,suv,19300,17847,cdnblob.carvana.io/2000218985/post-large/normalized/cropped/2000218985-edc-02.jpg?v=2019.3.1_13.59.37,2017,original
8976,LEXUS,RX,RX 350,suv,32400,35080,cdnblob.carvana.io/2000223627/post-large/normalized/cropped/2000223627-edc-02.jpg?v=2019.1.11_13.16.48,2016,original
8977,KIA,SORENTO,LX,suv,18600,16363,cdnblob.carvana.io/2000212292/post-large/normalized/cropped/2000212292-edc-02.jpg?v=2019.2.15_15.34.0,2017,original
8978,NISSAN,PATHFINDER,Platinum,suv,22700,36513,cdnblob.carvana.io/2000227030/post-large/normalized/cropped/2000227030-edc-02.jpg?v=2019.3.6_23.6.17,2015,original
8979,JEEP,GRAND CHEROKEE,Limited,suv,27500,41280,cdnblob.carvana.io/2000218957/post-large/normalized/cropped/2000218957-edc-02.jpg?v=2019.1.4_9.1.11,2017,original
8980,HYUNDAI,SANTA FE,Limited,suv,22000,29931,cdnblob.carvana.io/2000224439/post-large/normalized/cropped/2000224439-edc-02.jpg?v=2019.1.2_13.2.9,2015,original
8981,CHEVROLET,EQUINOX,LT,suv,17700,19593,cdnblob.carvana.io/2000222716/post-large/normalized/cropped/2000222716-edc-02.jpg?v=2019.1.12_12.35.34,2016,original
8982,MAZDA,CX-5,Sport,suv,16600,55432,cdnblob.carvana.io/2000222199/post-large/normalized/cropped/2000222199-edc-02.jpg?v=2019.3.26_12.22.57,2016,original
8983,GMC,TERRAIN,SLT,suv,23400,20767,cdnblob.carvana.io/2000222657/post-large/normalized/cropped/2000222657-edc-02.jpg?v=2019.1.17_5.15.3,2018,original
8984,JEEP,PATRIOT,Latitude,suv,16100,22521,cdnblob.carvana.io/2000221037/post-large/normalized/cropped/2000221037-edc-02.jpg?v=2019.1.7_23.11.28,2016,original
8985,JEEP,RENEGADE,Latitude,suv,18500,11836,cdnblob.carvana.io/2000224626/post-large/normalized/cropped/2000224626-edc-02.jpg?v=2019.2.7_9.28.20,2017,original
8986,LINCOLN,MKX,Reserve,suv,28000,47992,cdnblob.carvana.io/2000220696/post-large/normalized/cropped/2000220696-edc-02.jpg?v=2019.1.19_1.11.17,2017,original
8987,JEEP,GRAND CHEROKEE,Limited,suv,25100,45546,cdnblob.carvana.io/2000217233/post-large/normalized/cropped/2000217233-edc-02.jpg?v=2019.1.29_20.2.21,2017,original
8988,JEEP,GRAND CHEROKEE,Laredo E,suv,23500,52954,cdnblob.carvana.io/2000223488/post-large/normalized/cropped/2000223488-edc-02.jpg?v=2018.12.28_9.5.24,2017,original
8989,JEEP,GRAND CHEROKEE,Laredo E,suv,23700,50655,cdnblob.carvana.io/2000223407/post-large/normalized/cropped/2000223407-edc-02.jpg?v=2019.1.2_16.16.9,2017,original
8990,BUICK,ENCORE,Leather,suv,17900,10918,cdnblob.carvana.io/2000216312/post-large/normalized/cropped/2000216312-edc-02.jpg?v=2019.1.4_19.17.28,2015,original
8991,JEEP,GRAND CHEROKEE,Limited,suv,27200,42455,cdnblob.carvana.io/2000218967/post-large/normalized/cropped/2000218967-edc-02.jpg?v=2019.1.4_1.23.57,2017,original
8992,LAND ROVER,DISCOVERY,HSE,suv,48200,9876,cdnblob.carvana.io/2000221746/post-large/normalized/cropped/2000221746-edc-02.jpg?v=2019.3.18_22.17.52,2017,original
8993,HYUNDAI,SANTA FE SPORT,2.0T,suv,19400,40496,cdnblob.carvana.io/2000212082/post-large/normalized/cropped/2000212082-edc-02.jpg?v=2018.12.14_1.27.40,2016,original
8994,JEEP,WRANGLER UNLIMITE...,Sport,suv,30200,2733,cdnblob.carvana.io/2000215354/post-large/normalized/cropped/2000215354-edc-02.jpg?v=2018.12.13_6.52.47,2017,original
8995,JEEP,RENEGADE,Latitude,suv,18000,19244,cdnblob.carvana.io/2000203919/post-large/normalized/cropped/2000203919-edc-02.jpg?v=2019.1.15_7.35.28,2016,original
8996,FORD,ESCAPE,SE,suv,16100,40499,cdnblob.carvana.io/2000212499/post-large/2000212499-edc-02-search.jpg?v=2019.2.2_23.56.16,2017,original
8997,CHEVROLET,EQUINOX,LT,suv,18900,9482,cdnblob.carvana.io/2000211762/post-large/normalized/cropped/2000211762-edc-02.jpg?v=2018.12.27_6.52.20,2017,original
8998,CHEVROLET,EQUINOX,Premier,suv,19900,19651,cdnblob.carvana.io/2000210519/post-large/normalized/cropped/2000210519-edc-02.jpg?v=2019.2.3_3.6.45,2017,original
8999,BUICK,ENCORE,Premium,suv,18200,18152,cdnblob.carvana.io/2000207936/post-large/normalized/cropped/2000207936-edc-02.jpg?v=2019.2.3_3.1.38,2015,original
9000,CHEVROLET,EQUINOX,Premier,suv,19500,19573,cdnblob.carvana.io/2000211177/post-large/normalized/cropped/2000211177-edc-02.jpg?v=2019.2.3_1.4.54,2017,original
9001,CHEVROLET,EQUINOX,Premier,suv,18800,23475,cdnblob.carvana.io/2000211228/post-large/normalized/cropped/2000211228-edc-02.jpg?v=2019.2.2_23.37.17,2017,original
9002,NISSAN,MURANO,Platinum,suv,29400,15719,cdnblob.carvana.io/2000207804/post-large/normalized/cropped/2000207804-edc-02.jpg?v=2019.2.3_2.53.34,2017,original
9003,FORD,ESCAPE,S,suv,18000,8338,cdnblob.carvana.io/2000202667/post-large/normalized/cropped/2000202667-edc-02.jpg?v=2019.2.3_0.18.5,2017,original
9004,NISSAN,MURANO,SV,suv,19100,30985,cdnblob.carvana.io/2000205656/post-large/normalized/cropped/2000205656-edc-02.jpg?v=2019.4.15_16.13.3,2015,original
9005,LINCOLN,MKX,Reserve,suv,24000,58264,cdnblob.carvana.io/2000201213/post-large/normalized/cropped/2000201213-edc-02.jpg?v=2019.2.3_0.54.8,2016,original
9006,LINCOLN,MKX,MKX,suv,21800,34145,cdnblob.carvana.io/2000201264/post-large/normalized/cropped/2000201264-edc-02.jpg?v=2019.2.2_23.32.46,2015,original
9007,JEEP,RENEGADE,Limited,suv,17100,35477,cdnblob.carvana.io/2000203669/post-large/normalized/cropped/2000203669-edc-02.jpg?v=2019.2.3_0.35.57,2017,original
9008,BUICK,ENCORE,Convenience,suv,15900,22158,cdnblob.carvana.io/2000198489/post-large/normalized/cropped/2000198489-edc-02.jpg?v=2019.2.2_22.25.14,2015,original
9009,FORD,EDGE,SEL,suv,18200,50665,cdnblob.carvana.io/2000198497/post-large/normalized/cropped/2000198497-edc-02.jpg?v=2019.2.3_2.31.40,2015,original
9010,HYUNDAI,SANTA FE SPORT,Santa Fe Sport,suv,16500,37849,cdnblob.carvana.io/2000199451/post-large/normalized/cropped/2000199451-edc-02.jpg?v=2019.2.2_22.56.59,2016,original
9011,JEEP,GRAND CHEROKEE,Laredo E,suv,22500,44365,cdnblob.carvana.io/2000194152/post-large/normalized/cropped/2000194152-edc-02.jpg?v=2019.2.3_1.30.1,2017,original
9012,FORD,ESCAPE,SE,suv,16100,19291,cdnblob.carvana.io/2000194656/post-large/normalized/cropped/2000194656-edc-02.jpg?v=2019.2.3_2.30.23,2015,original
9013,CHEVROLET,EQUINOX,LT,suv,16500,20373,cdnblob.carvana.io/2000195238/post-large/2000195238-edc-02-search.jpg?v=2018.11.17_17.36.25,2016,original
9014,FORD,EDGE,SEL,suv,18100,40806,cdnblob.carvana.io/2000195328/post-large/2000195328-edc-02-search.jpg?v=2018.11.17_17.36.24,2016,original
9015,FORD,ESCAPE,SE,suv,16500,30905,cdnblob.carvana.io/2000191774/post-large/normalized/cropped/2000191774-edc-02.jpg?v=2019.2.2_23.22.45,2016,original
9016,FORD,EDGE,SEL,suv,19600,33732,cdnblob.carvana.io/2000190991/post-large/2000190991-edc-02-search.jpg?v=2018.11.17_17.34.2,2015,original
9017,JEEP,RENEGADE,Latitude,suv,17700,5496,cdnblob.carvana.io/2000191130/post-large/normalized/cropped/2000191130-edc-02.jpg?v=2019.2.2_22.57.9,2016,original
9018,FORD,EDGE,SEL,suv,19100,38533,cdnblob.carvana.io/2000191882/post-large/normalized/cropped/2000191882-edc-02.jpg?v=2019.2.3_1.44.24,2015,original
9019,JEEP,WRANGLER UNLIMITE...,Sport (JK),suv,30900,2337,cdnblob.carvana.io/2000191833/post-large/normalized/cropped/2000191833-edc-02.jpg?v=2019.2.3_1.12.23,2018,original
9020,CHEVROLET,EQUINOX,LT,suv,16700,26832,cdnblob.carvana.io/2000186258/post-large/normalized/cropped/2000186258-edc-02.jpg?v=2019.2.2_23.1.29,2016,original
9021,JEEP,COMPASS,Latitude,suv,14900,31563,cdnblob.carvana.io/2000176073/post-large/normalized/cropped/2000176073-edc-02.jpg?v=2019.3.12_16.13.36,2015,original
9022,CHEVROLET,TRAVERSE,LT,suv,22900,42743,cdnblob.carvana.io/2000161831/post-large/2000161831-edc-02-search.jpg?v=2018.11.17_17.3.2,2017,original
9023,HYUNDAI,SANTA FE,Limited,suv,23500,30126,cdnblob.carvana.io/2000157653/post-large/normalized/cropped/2000157653-edc-02.jpg?v=2019.2.3_1.28.24,2015,original
9024,CHEVROLET,TRAVERSE,LS,suv,21400,30964,cdnblob.carvana.io/2000158421/post-large/normalized/cropped/2000158421-edc-02.jpg?v=2019.2.2_22.44.8,2016,original
9025,MERCEDES-BENZ,GL-CLASS,GL 450 4MATIC,suv,32500,68590,cdnblob.carvana.io/2000141679/post-large/normalized/cropped/2000141679-edc-02.jpg?v=2019.2.2_23.48.37,2015,original
9026,JEEP,COMPASS,Latitude,suv,19300,15021,cdnblob.carvana.io/2000264132/post-large/normalized/cropped/2000264132-edc-02.jpg?v=2019.4.4_23.23.14,2018,original
9027,DODGE,JOURNEY,Crossroad,suv,19800,11446,cdnblob.carvana.io/2000279790/post-large/normalized/cropped/2000279790-edc-02.jpg?v=2019.3.29_5.18.36,2018,original
9028,HYUNDAI,SANTA FE,Limited Ultimate,suv,30000,14797,cdnblob.carvana.io/2000276917/post-large/normalized/cropped/2000276917-edc-02.jpg?v=2019.4.4_18.56.51,2018,original
9029,JEEP,RENEGADE,Sport,suv,19100,5541,cdnblob.carvana.io/2000266140/post-large/normalized/cropped/2000266140-edc-02.jpg?v=2019.3.28_0.38.0,2018,original
9030,ACURA,MDX,SH-AWD W/Technology Pkg,suv,41700,18201,cdnblob.carvana.io/2000273987/post-large/normalized/cropped/2000273987-edc-02.jpg?v=2019.4.2_21.50.53,2018,original
9031,JEEP,GRAND CHEROKEE,Laredo E,suv,24800,22248,cdnblob.carvana.io/2000269722/post-large/normalized/cropped/2000269722-edc-02.jpg?v=2019.3.21_23.32.21,2017,original
9032,DODGE,JOURNEY,GT,suv,18300,28563,cdnblob.carvana.io/2000276865/post-large/normalized/cropped/2000276865-edc-02.jpg?v=2019.3.29_4.6.5,2017,original
9033,VOLKSWAGEN,TIGUAN,2.0T SE 4MOTION,suv,22200,19838,cdnblob.carvana.io/2000261261/post-large/normalized/cropped/2000261261-edc-02.jpg?v=2019.4.4_19.31.6,2018,original
9034,MITSUBISHI,OUTLANDER,SE,suv,17700,35262,cdnblob.carvana.io/2000271233/post-large/normalized/cropped/2000271233-edc-02.jpg?v=2019.4.5_13.10.5,2018,original
9035,FORD,ESCAPE,SE,suv,16100,45560,cdnblob.carvana.io/2000252962/post-large/normalized/cropped/2000252962-edc-02.jpg?v=2019.3.28_1.4.10,2017,original
9036,CADILLAC,ESCALADE,Premium,suv,51200,22649,cdnblob.carvana.io/2000274760/post-large/normalized/cropped/2000274760-edc-02.jpg?v=2019.3.26_4.45.11,2015,original
9037,ACURA,MDX,MDX,suv,26700,40337,cdnblob.carvana.io/2000268885/post-large/normalized/cropped/2000268885-edc-02.jpg?v=2019.4.10_14.23.21,2015,original
9038,JEEP,GRAND CHEROKEE,Laredo,suv,22800,47824,cdnblob.carvana.io/2000254805/post-large/normalized/cropped/2000254805-edc-02.jpg?v=2019.4.2_22.4.19,2017,original
9039,ACURA,MDX,MDX,suv,24300,75078,cdnblob.carvana.io/2000272104/post-large/normalized/cropped/2000272104-edc-02.jpg?v=2019.4.5_17.48.53,2016,original
9040,CHEVROLET,EQUINOX,LT,suv,19300,23942,cdnblob.carvana.io/2000265873/post-large/normalized/cropped/2000265873-edc-02.jpg?v=2019.3.18_19.3.31,2017,original
9041,ACURA,MDX,SH-AWD,suv,36600,55579,cdnblob.carvana.io/2000264033/post-large/normalized/cropped/2000264033-edc-02.jpg?v=2019.3.28_3.11.30,2017,original
9042,ACURA,MDX,MDX,suv,29000,27119,cdnblob.carvana.io/2000262869/post-large/normalized/cropped/2000262869-edc-02.jpg?v=2019.4.5_6.49.9,2016,original
9043,ACURA,MDX,SH-AWD,suv,27100,55868,cdnblob.carvana.io/2000257596/post-large/normalized/cropped/2000257596-edc-02.jpg?v=2019.4.4_12.33.48,2016,original
9044,VOLKSWAGEN,TIGUAN,2.0T SE 4MOTION,suv,21300,29407,cdnblob.carvana.io/2000264077/post-large/normalized/cropped/2000264077-edc-02.jpg?v=2019.3.15_6.56.58,2018,original
9045,LINCOLN,MKC,MKC,suv,21700,39816,cdnblob.carvana.io/2000262046/post-large/normalized/cropped/2000262046-edc-02.jpg?v=2019.3.6_13.22.30,2015,original
9046,ACURA,MDX,SH-AWD,suv,32300,50180,cdnblob.carvana.io/2000257883/post-large/normalized/cropped/2000257883-edc-02.jpg?v=2019.3.15_1.39.17,2017,original
9047,ACURA,MDX,SH-AWD,suv,26800,40548,cdnblob.carvana.io/2000260315/post-large/normalized/cropped/2000260315-edc-02.jpg?v=2019.3.13_11.12.35,2016,original
9048,DODGE,JOURNEY,SE,suv,17900,8820,cdnblob.carvana.io/2000258349/post-large/normalized/cropped/2000258349-edc-02.jpg?v=2019.3.23_13.39.20,2018,original
9049,DODGE,JOURNEY,GT,suv,21200,13591,cdnblob.carvana.io/2000247500/post-large/normalized/cropped/2000247500-edc-02.jpg?v=2019.4.10_15.9.57,2017,original
9050,DODGE,JOURNEY,Crossroad,suv,17200,25743,cdnblob.carvana.io/2000255191/post-large/normalized/cropped/2000255191-edc-02.jpg?v=2019.2.28_18.4.5,2017,original
9051,FORD,ESCAPE,Titanium,suv,19000,48474,cdnblob.carvana.io/2000255722/post-large/normalized/cropped/2000255722-edc-02.jpg?v=2019.3.13_22.57.54,2017,original
9052,ACURA,MDX,SH-AWD,suv,26900,59945,cdnblob.carvana.io/2000256820/post-large/normalized/cropped/2000256820-edc-02.jpg?v=2019.4.1_12.40.43,2016,original
9053,ACURA,MDX,MDX,suv,25500,45242,cdnblob.carvana.io/2000248654/post-large/normalized/cropped/2000248654-edc-02.jpg?v=2019.3.22_12.39.22,2016,original
9054,JEEP,GRAND CHEROKEE,Laredo E,suv,28200,25167,cdnblob.carvana.io/2000250859/post-large/normalized/cropped/2000250859-edc-02.jpg?v=2019.2.22_23.59.2,2018,original
9055,DODGE,JOURNEY,GT,suv,18500,31374,cdnblob.carvana.io/2000246215/post-large/normalized/cropped/2000246215-edc-02.jpg?v=2019.3.21_12.42.49,2017,original
9056,DODGE,JOURNEY,SE,suv,18500,15699,cdnblob.carvana.io/2000235086/post-large/normalized/cropped/2000235086-edc-02.jpg?v=2019.4.4_13.44.2,2017,original
9057,DODGE,JOURNEY,Crossroad,suv,17800,36164,cdnblob.carvana.io/2000239686/post-large/normalized/cropped/2000239686-edc-02.jpg?v=2019.2.21_19.43.52,2017,original
9058,LINCOLN,MKC,Reserve,suv,24700,36377,cdnblob.carvana.io/2000241105/post-large/normalized/cropped/2000241105-edc-02.jpg?v=2019.1.30_9.21.35,2017,original
9059,VOLKSWAGEN,TIGUAN,2.0T SE,suv,22800,17619,cdnblob.carvana.io/2000236230/post-large/normalized/cropped/2000236230-edc-02.jpg?v=2019.3.4_15.53.12,2018,original
9060,MAZDA,CX-5,Touring,suv,19900,17400,cdnblob.carvana.io/2000236225/post-large/normalized/cropped/2000236225-edc-02.jpg?v=2019.1.19_0.52.19,2016,original
9061,JEEP,GRAND CHEROKEE,Laredo E,suv,22700,38684,cdnblob.carvana.io/2000220615/post-large/normalized/cropped/2000220615-edc-02.jpg?v=2018.12.14_14.14.55,2015,original
9062,FORD,ESCAPE,Titanium,suv,19500,41660,cdnblob.carvana.io/2000211293/post-large/normalized/cropped/2000211293-edc-02.jpg?v=2018.12.21_18.27.24,2017,original
9063,FORD,EXPLORER,XLT,suv,22800,46815,cdnblob.carvana.io/2000207179/post-large/normalized/cropped/2000207179-edc-02.jpg?v=2019.2.3_1.25.47,2017,original
9064,JEEP,RENEGADE,Latitude,suv,17200,14709,cdnblob.carvana.io/2000180270/post-large/normalized/cropped/2000180270-edc-02.jpg?v=2019.2.2_23.10.25,2017,original
9065,JEEP,RENEGADE,Latitude,suv,17700,9363,cdnblob.carvana.io/2000179604/post-large/normalized/cropped/2000179604-edc-02.jpg?v=2019.2.3_1.5.29,2017,original
9066,NISSAN,PATHFINDER,SL,suv,21200,34487,cdnblob.carvana.io/2000264020/post-large/normalized/cropped/2000264020-edc-02.jpg?v=2019.4.4_23.19.58,2015,original
9067,MERCEDES-BENZ,GLA,GLA 250 4MATIC,suv,26700,21781,cdnblob.carvana.io/2000284628/post-large/normalized/cropped/2000284628-edc-02.jpg?v=2019.4.5_12.55.23,2016,original
9068,BMW,X3,XDrive35i,suv,31600,32977,cdnblob.carvana.io/2000271222/post-large/normalized/cropped/2000271222-edc-02.jpg?v=2019.4.10_0.41.31,2016,original
9069,JEEP,WRANGLER,Unlimited Rubicon,suv,30600,41252,cdnblob.carvana.io/2000279383/post-large/normalized/cropped/2000279383-edc-02.jpg?v=2019.3.29_14.30.2,2013,original
9070,FORD,EXPLORER,XLT,suv,22100,69261,cdnblob.carvana.io/2000263497/post-large/normalized/cropped/2000263497-edc-02.jpg?v=2019.4.4_18.20.22,2016,original
9071,JEEP,WRANGLER,Unlimited Rubicon,suv,32000,31754,cdnblob.carvana.io/2000254772/post-large/normalized/cropped/2000254772-edc-02.jpg?v=2019.3.12_18.5.51,2015,original
9072,FORD,EXPLORER,Limited,suv,26300,39340,cdnblob.carvana.io/2000248318/post-large/normalized/cropped/2000248318-edc-02.jpg?v=2019.3.19_7.5.54,2017,original
9073,JEEP,WRANGLER,Sport,suv,20800,42893,cdnblob.carvana.io/2000255063/post-large/normalized/cropped/2000255063-edc-02.jpg?v=2019.4.4_12.21.36,2012,original
9074,JEEP,WRANGLER,Sport,suv,26000,11393,cdnblob.carvana.io/2000249103/post-large/normalized/cropped/2000249103-edc-02.jpg?v=2019.2.19_15.24.47,2015,original
